sku_1,sku_2,co_pick_frequency
SKU_00639,SKU_00885,1
SKU_00649,SKU_00885,2
SKU_00649,SKU_00929,1
SKU_00829,SKU_00885,1
SKU_00829,SKU_00929,1
SKU_00885,SKU_00929,1
SKU_00078,SKU_00200,2
SKU_00078,SKU_00201,2
SKU_00078,SKU_00543,1
SKU_00078,SKU_00995,1
SKU_00200,SKU_00201,1
SKU_00200,SKU_00543,1
SKU_00200,SKU_00995,1
SKU_00201,SKU_00543,2
SKU_00201,SKU_00995,1
SKU_00543,SKU_00995,1
SKU_00164,SKU_00727,2
SKU_00064,SKU_00119,2
SKU_00064,SKU_00237,3
SKU_00064,SKU_00412,4
SKU_00064,SKU_00685,2
SKU_00119,SKU_00237,1
SKU_00119,SKU_00412,1
SKU_00119,SKU_00685,2
SKU_00237,SKU_00412,1
SKU_00237,SKU_00685,1
SKU_00412,SKU_00685,2
SKU_00004,SKU_00110,1
SKU_00004,SKU_00116,4
SKU_00004,SKU_00363,2
SKU_00004,SKU_00693,2
SKU_00004,SKU_00926,3
SKU_00110,SKU_00116,3
SKU_00110,SKU_00363,2
SKU_00110,SKU_00693,2
SKU_00110,SKU_00926,1
SKU_00116,SKU_00363,1
SKU_00116,SKU_00926,1
SKU_00363,SKU_00693,1
SKU_00363,SKU_00926,3
SKU_00693,SKU_00926,2
SKU_00325,SKU_00611,2
SKU_00325,SKU_00699,2
SKU_00611,SKU_00699,2
SKU_00611,SKU_00994,2
SKU_00699,SKU_00994,2
SKU_00037,SKU_00264,3
SKU_00037,SKU_00277,1
SKU_00037,SKU_00987,3
SKU_00264,SKU_00987,1
SKU_00277,SKU_00987,1
SKU_00097,SKU_00256,1
SKU_00097,SKU_00455,1
SKU_00097,SKU_00588,1
SKU_00097,SKU_00714,1
SKU_00256,SKU_00315,1
SKU_00256,SKU_00455,2
SKU_00256,SKU_00714,2
SKU_00315,SKU_00714,1
SKU_00455,SKU_00588,1
SKU_00455,SKU_00714,1
SKU_00588,SKU_00714,1
SKU_00050,SKU_00656,2
SKU_00050,SKU_00906,2
SKU_00050,SKU_00948,1
SKU_00656,SKU_00906,2
SKU_00656,SKU_00948,1
SKU_00906,SKU_00948,1
SKU_00175,SKU_00198,2
SKU_00175,SKU_00246,2
SKU_00175,SKU_00398,1
SKU_00175,SKU_00452,2
SKU_00175,SKU_00989,2
SKU_00198,SKU_00246,1
SKU_00198,SKU_00398,1
SKU_00198,SKU_00452,2
SKU_00198,SKU_00989,2
SKU_00246,SKU_00398,2
SKU_00246,SKU_00452,1
SKU_00398,SKU_00452,2
SKU_00398,SKU_00989,1
SKU_00144,SKU_00704,2
SKU_00174,SKU_00704,1
SKU_00607,SKU_00704,1
SKU_00005,SKU_00368,1
SKU_00005,SKU_00461,4
SKU_00005,SKU_00532,2
SKU_00005,SKU_00731,2
SKU_00005,SKU_00918,1
SKU_00005,SKU_00927,3
SKU_00368,SKU_00461,1
SKU_00368,SKU_00532,1
SKU_00368,SKU_00731,1
SKU_00368,SKU_00918,2
SKU_00368,SKU_00927,1
SKU_00461,SKU_00532,2
SKU_00461,SKU_00731,1
SKU_00461,SKU_00918,2
SKU_00461,SKU_00927,1
SKU_00532,SKU_00731,1
SKU_00532,SKU_00918,2
SKU_00532,SKU_00927,2
SKU_00731,SKU_00918,1
SKU_00731,SKU_00927,1
SKU_00918,SKU_00927,1
SKU_00365,SKU_00467,1
SKU_00365,SKU_00476,2
SKU_00365,SKU_00672,1
SKU_00365,SKU_00988,1
SKU_00467,SKU_00476,1
SKU_00467,SKU_00672,2
SKU_00467,SKU_00711,2
SKU_00476,SKU_00672,2
SKU_00476,SKU_00711,1
SKU_00476,SKU_00988,2
SKU_00672,SKU_00711,2
SKU_00672,SKU_00988,2
SKU_00711,SKU_00988,3
SKU_00367,SKU_00618,1
SKU_00367,SKU_00654,1
SKU_00367,SKU_00655,1
SKU_00367,SKU_00721,1
SKU_00367,SKU_00871,1
SKU_00367,SKU_00876,1
SKU_00618,SKU_00654,2
SKU_00618,SKU_00655,1
SKU_00618,SKU_00721,1
SKU_00618,SKU_00871,2
SKU_00618,SKU_00876,1
SKU_00654,SKU_00655,1
SKU_00654,SKU_00721,1
SKU_00654,SKU_00871,2
SKU_00654,SKU_00876,1
SKU_00655,SKU_00721,1
SKU_00655,SKU_00871,1
SKU_00655,SKU_00876,2
SKU_00721,SKU_00871,1
SKU_00721,SKU_00876,3
SKU_00871,SKU_00876,3
SKU_00068,SKU_00156,3
SKU_00068,SKU_00377,1
SKU_00068,SKU_00953,3
SKU_00156,SKU_00377,2
SKU_00156,SKU_00953,1
SKU_00377,SKU_00953,1
SKU_00041,SKU_00425,1
SKU_00041,SKU_00699,2
SKU_00041,SKU_00708,1
SKU_00041,SKU_00773,1
SKU_00041,SKU_00882,1
SKU_00041,SKU_00938,1
SKU_00425,SKU_00699,2
SKU_00425,SKU_00708,2
SKU_00425,SKU_00773,1
SKU_00425,SKU_00882,2
SKU_00425,SKU_00894,1
SKU_00425,SKU_00938,1
SKU_00699,SKU_00708,1
SKU_00699,SKU_00773,2
SKU_00699,SKU_00882,3
SKU_00699,SKU_00894,1
SKU_00699,SKU_00938,1
SKU_00708,SKU_00773,2
SKU_00708,SKU_00882,2
SKU_00708,SKU_00894,1
SKU_00708,SKU_00938,2
SKU_00773,SKU_00938,2
SKU_00882,SKU_00894,2
SKU_00882,SKU_00938,1
SKU_00894,SKU_00938,1
SKU_00448,SKU_00812,3
SKU_00448,SKU_00871,2
SKU_00812,SKU_00856,2
SKU_00812,SKU_00871,2
SKU_00856,SKU_00871,1
SKU_00119,SKU_00219,4
SKU_00119,SKU_00342,1
SKU_00119,SKU_00554,3
SKU_00119,SKU_00633,3
SKU_00119,SKU_00692,1
SKU_00147,SKU_00219,1
SKU_00147,SKU_00342,3
SKU_00147,SKU_00554,1
SKU_00147,SKU_00633,2
SKU_00147,SKU_00692,3
SKU_00219,SKU_00342,2
SKU_00219,SKU_00554,2
SKU_00219,SKU_00633,1
SKU_00219,SKU_00692,1
SKU_00342,SKU_00554,1
SKU_00342,SKU_00633,1
SKU_00342,SKU_00692,1
SKU_00554,SKU_00692,1
SKU_00633,SKU_00692,3
SKU_00136,SKU_00182,1
SKU_00136,SKU_00531,1
SKU_00136,SKU_00997,2
SKU_00182,SKU_00531,1
SKU_00182,SKU_00997,2
SKU_00531,SKU_00997,2
SKU_00555,SKU_00634,2
SKU_00118,SKU_00168,2
SKU_00118,SKU_00575,2
SKU_00118,SKU_00653,2
SKU_00118,SKU_00676,1
SKU_00118,SKU_00795,2
SKU_00118,SKU_00940,1
SKU_00168,SKU_00575,1
SKU_00168,SKU_00653,2
SKU_00168,SKU_00676,1
SKU_00168,SKU_00940,1
SKU_00575,SKU_00653,3
SKU_00575,SKU_00795,1
SKU_00653,SKU_00676,1
SKU_00653,SKU_00795,2
SKU_00653,SKU_00940,2
SKU_00676,SKU_00795,2
SKU_00676,SKU_00940,1
SKU_00795,SKU_00940,1
SKU_00006,SKU_00077,2
SKU_00006,SKU_00214,1
SKU_00006,SKU_00431,3
SKU_00006,SKU_00511,2
SKU_00006,SKU_00926,2
SKU_00077,SKU_00089,1
SKU_00077,SKU_00214,2
SKU_00077,SKU_00431,1
SKU_00077,SKU_00511,1
SKU_00077,SKU_00926,2
SKU_00089,SKU_00214,1
SKU_00089,SKU_00431,3
SKU_00089,SKU_00511,1
SKU_00089,SKU_00926,2
SKU_00214,SKU_00431,2
SKU_00214,SKU_00511,2
SKU_00214,SKU_00926,1
SKU_00431,SKU_00511,2
SKU_00431,SKU_00926,2
SKU_00511,SKU_00926,3
SKU_00119,SKU_00211,2
SKU_00119,SKU_00422,1
SKU_00119,SKU_00665,1
SKU_00119,SKU_00703,1
SKU_00119,SKU_00942,1
SKU_00211,SKU_00422,1
SKU_00211,SKU_00665,2
SKU_00211,SKU_00703,1
SKU_00211,SKU_00942,2
SKU_00422,SKU_00942,1
SKU_00665,SKU_00942,2
SKU_00572,SKU_00957,1
SKU_00638,SKU_00957,2
SKU_00249,SKU_00799,1
SKU_00284,SKU_00367,1
SKU_00284,SKU_00539,1
SKU_00284,SKU_00815,2
SKU_00284,SKU_00842,1
SKU_00284,SKU_00915,1
SKU_00284,SKU_00950,1
SKU_00284,SKU_00978,1
SKU_00367,SKU_00539,2
SKU_00367,SKU_00815,1
SKU_00367,SKU_00842,2
SKU_00367,SKU_00915,2
SKU_00367,SKU_00978,1
SKU_00539,SKU_00815,3
SKU_00539,SKU_00842,1
SKU_00539,SKU_00950,1
SKU_00539,SKU_00978,1
SKU_00815,SKU_00842,1
SKU_00815,SKU_00915,1
SKU_00815,SKU_00950,1
SKU_00815,SKU_00978,2
SKU_00842,SKU_00950,1
SKU_00842,SKU_00978,1
SKU_00915,SKU_00950,2
SKU_00915,SKU_00978,1
SKU_00950,SKU_00978,1
SKU_00232,SKU_00732,1
SKU_00112,SKU_00238,3
SKU_00112,SKU_00428,2
SKU_00112,SKU_00456,2
SKU_00238,SKU_00428,1
SKU_00238,SKU_00456,1
SKU_00428,SKU_00482,2
SKU_00456,SKU_00482,1
SKU_00083,SKU_00194,1
SKU_00083,SKU_00294,1
SKU_00083,SKU_00375,2
SKU_00083,SKU_00449,2
SKU_00083,SKU_00600,1
SKU_00083,SKU_00634,3
SKU_00083,SKU_00933,4
SKU_00194,SKU_00294,1
SKU_00194,SKU_00375,1
SKU_00194,SKU_00449,3
SKU_00194,SKU_00600,2
SKU_00194,SKU_00634,1
SKU_00194,SKU_00933,3
SKU_00294,SKU_00375,1
SKU_00294,SKU_00449,1
SKU_00294,SKU_00634,4
SKU_00294,SKU_00933,1
SKU_00375,SKU_00449,2
SKU_00375,SKU_00600,1
SKU_00375,SKU_00634,1
SKU_00375,SKU_00933,2
SKU_00449,SKU_00600,1
SKU_00449,SKU_00634,2
SKU_00600,SKU_00634,2
SKU_00600,SKU_00933,1
SKU_00634,SKU_00933,1
SKU_00088,SKU_00126,1
SKU_00001,SKU_00577,1
SKU_00001,SKU_00581,2
SKU_00001,SKU_00737,2
SKU_00001,SKU_00943,1
SKU_00001,SKU_00983,1
SKU_00577,SKU_00581,1
SKU_00577,SKU_00737,1
SKU_00577,SKU_00943,3
SKU_00577,SKU_00983,1
SKU_00581,SKU_00737,1
SKU_00581,SKU_00943,1
SKU_00581,SKU_00983,1
SKU_00737,SKU_00943,1
SKU_00737,SKU_00983,2
SKU_00943,SKU_00983,2
SKU_00281,SKU_00481,1
SKU_00009,SKU_00139,2
SKU_00009,SKU_00230,2
SKU_00009,SKU_00440,1
SKU_00139,SKU_00230,1
SKU_00139,SKU_00440,1
SKU_00230,SKU_00440,3
SKU_00128,SKU_00177,2
SKU_00128,SKU_00493,2
SKU_00128,SKU_00666,1
SKU_00128,SKU_00695,1
SKU_00128,SKU_00984,1
SKU_00177,SKU_00695,2
SKU_00177,SKU_00984,2
SKU_00493,SKU_00695,1
SKU_00493,SKU_00984,3
SKU_00666,SKU_00695,1
SKU_00666,SKU_00984,2
SKU_00695,SKU_00984,2
SKU_00100,SKU_00230,2
SKU_00100,SKU_00672,1
SKU_00100,SKU_00849,1
SKU_00230,SKU_00672,2
SKU_00230,SKU_00849,1
SKU_00672,SKU_00849,3
SKU_00010,SKU_00464,2
SKU_00010,SKU_00499,1
SKU_00010,SKU_00634,1
SKU_00010,SKU_00791,2
SKU_00377,SKU_00424,2
SKU_00377,SKU_00464,3
SKU_00377,SKU_00499,2
SKU_00377,SKU_00634,1
SKU_00377,SKU_00791,2
SKU_00424,SKU_00464,1
SKU_00424,SKU_00499,1
SKU_00424,SKU_00634,2
SKU_00424,SKU_00791,3
SKU_00464,SKU_00499,1
SKU_00464,SKU_00634,1
SKU_00464,SKU_00791,1
SKU_00499,SKU_00634,2
SKU_00499,SKU_00791,2
SKU_00634,SKU_00791,2
SKU_00002,SKU_00093,1
SKU_00002,SKU_00430,1
SKU_00002,SKU_00590,1
SKU_00002,SKU_00663,2
SKU_00002,SKU_00847,1
SKU_00002,SKU_00855,1
SKU_00002,SKU_00925,2
SKU_00093,SKU_00430,2
SKU_00093,SKU_00590,2
SKU_00093,SKU_00663,3
SKU_00093,SKU_00847,1
SKU_00093,SKU_00855,1
SKU_00093,SKU_00925,2
SKU_00430,SKU_00590,1
SKU_00430,SKU_00663,2
SKU_00430,SKU_00847,2
SKU_00430,SKU_00855,1
SKU_00430,SKU_00925,1
SKU_00590,SKU_00663,1
SKU_00590,SKU_00847,3
SKU_00590,SKU_00855,1
SKU_00663,SKU_00847,1
SKU_00663,SKU_00855,2
SKU_00663,SKU_00925,2
SKU_00847,SKU_00855,2
SKU_00847,SKU_00925,2
SKU_00855,SKU_00925,1
SKU_00135,SKU_00370,1
SKU_00135,SKU_00985,1
SKU_00370,SKU_00985,2
SKU_00375,SKU_00708,2
SKU_00375,SKU_00710,1
SKU_00708,SKU_00710,1
SKU_00014,SKU_00076,2
SKU_00014,SKU_00293,1
SKU_00014,SKU_00999,1
SKU_00076,SKU_00293,2
SKU_00076,SKU_00526,2
SKU_00076,SKU_00999,1
SKU_00293,SKU_00526,2
SKU_00293,SKU_00999,1
SKU_00070,SKU_00133,1
SKU_00070,SKU_00210,2
SKU_00070,SKU_00342,1
SKU_00070,SKU_00462,2
SKU_00133,SKU_00210,2
SKU_00133,SKU_00342,1
SKU_00133,SKU_00462,2
SKU_00210,SKU_00342,2
SKU_00210,SKU_00462,1
SKU_00823,SKU_00849,2
SKU_00849,SKU_00961,1
SKU_00440,SKU_00566,1
SKU_00440,SKU_00936,1
SKU_00566,SKU_00936,2
SKU_00312,SKU_00688,2
SKU_00312,SKU_00693,1
SKU_00312,SKU_00730,1
SKU_00312,SKU_00755,1
SKU_00312,SKU_00927,2
SKU_00688,SKU_00693,2
SKU_00688,SKU_00730,3
SKU_00688,SKU_00755,2
SKU_00688,SKU_00927,1
SKU_00693,SKU_00730,2
SKU_00693,SKU_00755,1
SKU_00693,SKU_00927,2
SKU_00730,SKU_00755,3
SKU_00730,SKU_00927,4
SKU_00755,SKU_00927,1
SKU_00037,SKU_00321,1
SKU_00037,SKU_00364,1
SKU_00037,SKU_00463,2
SKU_00037,SKU_00784,1
SKU_00037,SKU_00846,1
SKU_00037,SKU_00916,1
SKU_00321,SKU_00364,1
SKU_00321,SKU_00463,2
SKU_00321,SKU_00784,2
SKU_00321,SKU_00846,1
SKU_00321,SKU_00916,3
SKU_00364,SKU_00463,1
SKU_00364,SKU_00784,1
SKU_00364,SKU_00846,2
SKU_00364,SKU_00916,2
SKU_00463,SKU_00784,1
SKU_00463,SKU_00846,2
SKU_00463,SKU_00916,2
SKU_00784,SKU_00846,2
SKU_00784,SKU_00916,1
SKU_00846,SKU_00916,4
SKU_00342,SKU_00422,1
SKU_00342,SKU_00915,1
SKU_00342,SKU_00985,2
SKU_00422,SKU_00915,1
SKU_00422,SKU_00985,1
SKU_00915,SKU_00985,2
SKU_00144,SKU_00244,1
SKU_00144,SKU_00668,2
SKU_00144,SKU_00860,2
SKU_00144,SKU_00883,2
SKU_00244,SKU_00384,1
SKU_00244,SKU_00668,2
SKU_00244,SKU_00860,1
SKU_00244,SKU_00883,1
SKU_00384,SKU_00668,1
SKU_00384,SKU_00860,3
SKU_00384,SKU_00883,2
SKU_00668,SKU_00883,1
SKU_00860,SKU_00883,1
SKU_00207,SKU_00522,1
SKU_00207,SKU_00579,2
SKU_00207,SKU_00717,3
SKU_00207,SKU_00933,1
SKU_00207,SKU_00942,1
SKU_00522,SKU_00579,2
SKU_00522,SKU_00717,1
SKU_00522,SKU_00933,1
SKU_00522,SKU_00942,2
SKU_00522,SKU_00999,2
SKU_00579,SKU_00717,1
SKU_00579,SKU_00933,1
SKU_00579,SKU_00942,2
SKU_00717,SKU_00942,1
SKU_00717,SKU_00999,1
SKU_00933,SKU_00942,1
SKU_00933,SKU_00999,2
SKU_00942,SKU_00999,2
SKU_00562,SKU_00613,1
SKU_00562,SKU_00959,1
SKU_00613,SKU_00959,2
SKU_00004,SKU_00175,2
SKU_00004,SKU_00230,2
SKU_00004,SKU_00614,2
SKU_00004,SKU_00699,1
SKU_00004,SKU_00709,2
SKU_00004,SKU_00954,2
SKU_00004,SKU_00983,1
SKU_00175,SKU_00230,2
SKU_00175,SKU_00614,1
SKU_00175,SKU_00699,1
SKU_00175,SKU_00954,1
SKU_00175,SKU_00983,1
SKU_00230,SKU_00614,3
SKU_00230,SKU_00699,1
SKU_00230,SKU_00709,1
SKU_00230,SKU_00954,1
SKU_00230,SKU_00983,1
SKU_00614,SKU_00699,1
SKU_00614,SKU_00709,2
SKU_00614,SKU_00954,1
SKU_00614,SKU_00983,1
SKU_00699,SKU_00709,3
SKU_00699,SKU_00954,2
SKU_00699,SKU_00983,1
SKU_00709,SKU_00954,1
SKU_00709,SKU_00983,2
SKU_00954,SKU_00983,2
SKU_00238,SKU_00291,1
SKU_00238,SKU_00296,1
SKU_00238,SKU_00308,1
SKU_00238,SKU_00587,2
SKU_00238,SKU_00689,1
SKU_00238,SKU_00854,3
SKU_00291,SKU_00296,1
SKU_00291,SKU_00308,1
SKU_00291,SKU_00587,2
SKU_00291,SKU_00689,1
SKU_00291,SKU_00854,2
SKU_00296,SKU_00308,1
SKU_00296,SKU_00587,1
SKU_00308,SKU_00587,2
SKU_00308,SKU_00854,2
SKU_00587,SKU_00689,1
SKU_00587,SKU_00854,1
SKU_00689,SKU_00854,2
SKU_00048,SKU_00071,1
SKU_00048,SKU_00325,1
SKU_00048,SKU_00569,2
SKU_00048,SKU_00722,1
SKU_00048,SKU_00966,1
SKU_00071,SKU_00325,1
SKU_00071,SKU_00569,1
SKU_00071,SKU_00722,1
SKU_00071,SKU_00966,2
SKU_00325,SKU_00569,1
SKU_00325,SKU_00722,1
SKU_00325,SKU_00966,1
SKU_00569,SKU_00722,1
SKU_00569,SKU_00966,1
SKU_00722,SKU_00966,3
SKU_00144,SKU_00258,1
SKU_00144,SKU_00530,2
SKU_00144,SKU_00683,3
SKU_00144,SKU_00742,2
SKU_00258,SKU_00530,1
SKU_00258,SKU_00683,3
SKU_00258,SKU_00742,1
SKU_00530,SKU_00683,1
SKU_00530,SKU_00742,4
SKU_00683,SKU_00742,1
SKU_00102,SKU_00255,1
SKU_00102,SKU_00391,2
SKU_00102,SKU_00861,1
SKU_00255,SKU_00391,1
SKU_00255,SKU_00489,2
SKU_00255,SKU_00861,1
SKU_00391,SKU_00489,2
SKU_00391,SKU_00861,2
SKU_00356,SKU_00413,1
SKU_00356,SKU_00469,1
SKU_00356,SKU_00761,1
SKU_00356,SKU_00801,1
SKU_00413,SKU_00469,1
SKU_00413,SKU_00761,1
SKU_00413,SKU_00801,1
SKU_00413,SKU_00876,1
SKU_00469,SKU_00761,2
SKU_00469,SKU_00876,1
SKU_00761,SKU_00801,2
SKU_00761,SKU_00876,3
SKU_00801,SKU_00876,2
SKU_00178,SKU_00252,2
SKU_00178,SKU_00425,1
SKU_00178,SKU_00716,4
SKU_00178,SKU_00889,1
SKU_00178,SKU_00935,1
SKU_00178,SKU_00997,2
SKU_00252,SKU_00425,1
SKU_00252,SKU_00716,2
SKU_00252,SKU_00935,2
SKU_00252,SKU_00997,2
SKU_00425,SKU_00716,2
SKU_00425,SKU_00889,1
SKU_00425,SKU_00935,1
SKU_00425,SKU_00997,1
SKU_00716,SKU_00889,1
SKU_00716,SKU_00935,1
SKU_00716,SKU_00997,2
SKU_00889,SKU_00935,3
SKU_00889,SKU_00997,1
SKU_00935,SKU_00997,3
SKU_00019,SKU_00349,1
SKU_00019,SKU_00749,2
SKU_00019,SKU_00856,1
SKU_00349,SKU_00856,1
SKU_00749,SKU_00856,1
SKU_00408,SKU_00427,3
SKU_00408,SKU_00836,1
SKU_00408,SKU_00874,2
SKU_00427,SKU_00446,3
SKU_00427,SKU_00836,1
SKU_00427,SKU_00874,1
SKU_00446,SKU_00836,1
SKU_00446,SKU_00874,1
SKU_00836,SKU_00874,1
SKU_00019,SKU_00051,1
SKU_00019,SKU_00491,1
SKU_00019,SKU_00583,2
SKU_00019,SKU_00587,1
SKU_00051,SKU_00491,1
SKU_00051,SKU_00583,1
SKU_00051,SKU_00587,2
SKU_00491,SKU_00587,3
SKU_00007,SKU_00756,2
SKU_00315,SKU_00747,2
SKU_00130,SKU_00606,2
SKU_00184,SKU_00348,1
SKU_00184,SKU_00510,1
SKU_00184,SKU_00709,2
SKU_00184,SKU_00835,1
SKU_00184,SKU_00978,2
SKU_00348,SKU_00510,1
SKU_00348,SKU_00569,1
SKU_00348,SKU_00709,1
SKU_00348,SKU_00835,2
SKU_00348,SKU_00978,4
SKU_00510,SKU_00709,2
SKU_00510,SKU_00835,1
SKU_00510,SKU_00978,1
SKU_00569,SKU_00709,1
SKU_00569,SKU_00835,3
SKU_00569,SKU_00978,4
SKU_00709,SKU_00835,1
SKU_00709,SKU_00978,1
SKU_00835,SKU_00978,1
SKU_00111,SKU_00764,1
SKU_00011,SKU_00030,1
SKU_00011,SKU_00535,2
SKU_00011,SKU_00538,3
SKU_00011,SKU_00626,1
SKU_00011,SKU_00810,2
SKU_00011,SKU_00811,2
SKU_00011,SKU_00831,1
SKU_00030,SKU_00535,1
SKU_00030,SKU_00538,1
SKU_00030,SKU_00626,1
SKU_00030,SKU_00810,3
SKU_00030,SKU_00811,1
SKU_00030,SKU_00831,1
SKU_00535,SKU_00538,2
SKU_00535,SKU_00626,2
SKU_00535,SKU_00810,1
SKU_00535,SKU_00811,1
SKU_00538,SKU_00626,1
SKU_00538,SKU_00810,1
SKU_00538,SKU_00811,1
SKU_00538,SKU_00831,1
SKU_00626,SKU_00810,2
SKU_00810,SKU_00811,2
SKU_00810,SKU_00831,2
SKU_00811,SKU_00831,2
SKU_00003,SKU_00227,2
SKU_00003,SKU_00454,1
SKU_00227,SKU_00454,1
SKU_00238,SKU_00242,2
SKU_00238,SKU_00817,1
SKU_00242,SKU_00817,1
SKU_00035,SKU_00433,1
SKU_00035,SKU_00828,1
SKU_00035,SKU_00834,1
SKU_00035,SKU_00879,1
SKU_00035,SKU_00979,3
SKU_00035,SKU_00993,2
SKU_00433,SKU_00828,1
SKU_00433,SKU_00834,1
SKU_00433,SKU_00879,2
SKU_00433,SKU_00993,1
SKU_00828,SKU_00834,2
SKU_00828,SKU_00879,1
SKU_00828,SKU_00979,1
SKU_00828,SKU_00993,1
SKU_00834,SKU_00979,1
SKU_00834,SKU_00993,1
SKU_00879,SKU_00979,2
SKU_00979,SKU_00993,2
SKU_00438,SKU_00642,1
SKU_00438,SKU_00900,2
SKU_00642,SKU_00900,2
SKU_00008,SKU_00169,1
SKU_00008,SKU_00493,1
SKU_00008,SKU_00535,1
SKU_00008,SKU_00852,1
SKU_00169,SKU_00341,1
SKU_00169,SKU_00493,1
SKU_00169,SKU_00535,2
SKU_00169,SKU_00852,1
SKU_00341,SKU_00423,1
SKU_00341,SKU_00493,1
SKU_00341,SKU_00535,2
SKU_00341,SKU_00852,2
SKU_00423,SKU_00493,4
SKU_00423,SKU_00535,1
SKU_00423,SKU_00852,2
SKU_00493,SKU_00535,2
SKU_00493,SKU_00852,2
SKU_00535,SKU_00852,2
SKU_00085,SKU_00199,1
SKU_00085,SKU_00455,3
SKU_00085,SKU_00535,1
SKU_00085,SKU_00799,1
SKU_00085,SKU_00942,1
SKU_00187,SKU_00199,1
SKU_00187,SKU_00240,2
SKU_00187,SKU_00455,1
SKU_00187,SKU_00535,1
SKU_00187,SKU_00799,1
SKU_00199,SKU_00455,2
SKU_00199,SKU_00535,1
SKU_00199,SKU_00799,1
SKU_00199,SKU_00942,1
SKU_00240,SKU_00455,1
SKU_00240,SKU_00535,1
SKU_00240,SKU_00799,1
SKU_00240,SKU_00942,2
SKU_00455,SKU_00535,2
SKU_00455,SKU_00799,1
SKU_00535,SKU_00799,2
SKU_00799,SKU_00942,2
SKU_00175,SKU_00332,1
SKU_00175,SKU_00406,1
SKU_00175,SKU_00871,1
SKU_00175,SKU_00965,3
SKU_00332,SKU_00406,1
SKU_00332,SKU_00871,1
SKU_00332,SKU_00965,2
SKU_00406,SKU_00871,1
SKU_00406,SKU_00965,1
SKU_00871,SKU_00965,2
SKU_00095,SKU_00121,1
SKU_00095,SKU_00365,2
SKU_00095,SKU_00507,2
SKU_00121,SKU_00365,1
SKU_00121,SKU_00507,2
SKU_00365,SKU_00507,2
SKU_00206,SKU_00248,2
SKU_00206,SKU_00362,1
SKU_00206,SKU_00385,1
SKU_00206,SKU_00463,1
SKU_00206,SKU_00693,5
SKU_00206,SKU_00803,1
SKU_00206,SKU_00904,2
SKU_00248,SKU_00362,2
SKU_00248,SKU_00385,2
SKU_00248,SKU_00463,1
SKU_00248,SKU_00693,3
SKU_00248,SKU_00904,1
SKU_00362,SKU_00385,1
SKU_00362,SKU_00463,1
SKU_00362,SKU_00693,1
SKU_00362,SKU_00803,2
SKU_00362,SKU_00904,3
SKU_00385,SKU_00463,1
SKU_00385,SKU_00693,2
SKU_00385,SKU_00803,1
SKU_00385,SKU_00904,1
SKU_00463,SKU_00693,2
SKU_00463,SKU_00803,2
SKU_00463,SKU_00904,1
SKU_00693,SKU_00803,1
SKU_00693,SKU_00904,1
SKU_00803,SKU_00904,1
SKU_00039,SKU_00368,3
SKU_00039,SKU_00603,2
SKU_00039,SKU_00819,1
SKU_00170,SKU_00368,1
SKU_00170,SKU_00603,2
SKU_00170,SKU_00819,2
SKU_00368,SKU_00603,1
SKU_00368,SKU_00819,1
SKU_00603,SKU_00819,1
SKU_00035,SKU_00093,1
SKU_00035,SKU_00212,2
SKU_00035,SKU_00219,2
SKU_00035,SKU_00816,1
SKU_00093,SKU_00118,1
SKU_00093,SKU_00212,2
SKU_00093,SKU_00219,2
SKU_00093,SKU_00366,2
SKU_00093,SKU_00816,1
SKU_00093,SKU_00910,1
SKU_00118,SKU_00212,3
SKU_00118,SKU_00219,3
SKU_00118,SKU_00366,1
SKU_00118,SKU_00816,1
SKU_00118,SKU_00910,2
SKU_00212,SKU_00219,1
SKU_00212,SKU_00366,1
SKU_00212,SKU_00816,1
SKU_00212,SKU_00910,3
SKU_00219,SKU_00366,2
SKU_00366,SKU_00816,1
SKU_00366,SKU_00910,2
SKU_00816,SKU_00910,1
SKU_00000,SKU_00292,4
SKU_00000,SKU_00621,1
SKU_00000,SKU_00905,1
SKU_00000,SKU_00965,1
SKU_00000,SKU_00996,1
SKU_00149,SKU_00292,1
SKU_00149,SKU_00513,1
SKU_00149,SKU_00621,3
SKU_00149,SKU_00905,1
SKU_00149,SKU_00965,1
SKU_00149,SKU_00996,1
SKU_00292,SKU_00513,1
SKU_00292,SKU_00621,2
SKU_00292,SKU_00905,1
SKU_00292,SKU_00965,1
SKU_00292,SKU_00996,1
SKU_00513,SKU_00621,1
SKU_00513,SKU_00905,1
SKU_00513,SKU_00996,1
SKU_00621,SKU_00905,2
SKU_00621,SKU_00965,2
SKU_00621,SKU_00996,1
SKU_00905,SKU_00996,1
SKU_00965,SKU_00996,1
SKU_00076,SKU_00295,1
SKU_00076,SKU_00642,2
SKU_00076,SKU_00679,1
SKU_00076,SKU_00759,3
SKU_00076,SKU_00832,2
SKU_00295,SKU_00642,1
SKU_00295,SKU_00679,1
SKU_00295,SKU_00759,1
SKU_00295,SKU_00832,1
SKU_00642,SKU_00679,2
SKU_00642,SKU_00759,2
SKU_00642,SKU_00832,1
SKU_00679,SKU_00759,3
SKU_00679,SKU_00832,1
SKU_00759,SKU_00832,1
SKU_00267,SKU_00555,2
SKU_00267,SKU_00578,2
SKU_00267,SKU_00815,2
SKU_00555,SKU_00578,3
SKU_00555,SKU_00815,1
SKU_00578,SKU_00815,1
SKU_00045,SKU_00738,1
SKU_00068,SKU_00414,1
