sku_id,unit_cost,annual_demand,weight_kg_x,volume_cu_m_x,pick_frequency_x,avg_daily_demand,demand_std,pick_frequency_y,volume_cu_m_y,weight_kg_y,abc_class,abc_priority
SKU_00726,-1.1997064487881852,-1.4930162806356484,11.16,0.165,128,10.972602739726028,3.3015672383147625,128,0.165,11.16,C,-1.0703920799564663
SKU_00576,-1.174742405172239,-1.5139759911295023,29.67,0.15,138,10.126027397260271,3.1762350456446686,138,0.15,29.67,C,-1.0703920799564663
SKU_00794,-1.6162118080647632,-0.26945824770609306,17.53,0.185,120,58.72876712328768,17.879645553650967,120,0.185,17.53,C,-1.0703920799564663
SKU_00424,-1.4811570236272475,-1.1582897040487985,11.78,0.075,129,24.12054794520548,7.156165383474208,129,0.075,11.78,C,-1.0703920799564663
SKU_00704,-1.461241110714803,-1.2127849513328193,12.04,0.15,120,21.816438356164383,6.760970200280003,120,0.15,12.04,C,-1.0703920799564663
SKU_00736,-0.33481643908003966,-1.6849373630577056,10.26,0.02,131,3.556164383561644,1.249284003881566,131,0.02,10.26,C,-1.0703920799564663
SKU_00982,-1.3132548133792763,-1.4384511676499816,19.07,0.002,152,13.189041095890412,3.966188195642195,152,0.002,19.07,C,-1.0703920799564663
SKU_00878,-1.5854389565160207,-0.7327377153219145,28.12,0.061,133,40.62739726027397,12.162738768919686,133,0.061,28.12,C,-1.0703920799564663
SKU_00500,0.711667971003383,-1.7342625484199088,13.12,0.12,143,1.5342465753424657,0.6930223618171526,143,0.12,13.12,C,-1.0703920799564663
SKU_00128,-1.6543839744802824,0.29854990667735265,13.57,0.1,123,80.74794520547945,24.04259104075584,123,0.1,13.57,C,-1.0703920799564663
SKU_00840,-1.6333616219615907,-0.26610469402707637,18.1,0.177,138,60.36164383561644,17.616352840479557,138,0.177,18.1,C,-1.0703920799564663
SKU_00626,-0.09492650195062759,-1.7128137780145314,13.57,0.13,138,2.4356164383561643,0.9689364656438072,138,0.13,13.57,C,-1.0703920799564663
SKU_00371,-1.6157968932124207,-0.5624051347085269,10.21,0.157,149,47.54246575342466,14.576304701072978,149,0.157,10.21,C,-1.0703920799564663
SKU_00171,-1.6213982437190457,-0.5456373663134437,14.63,0.001,122,48.66575342465753,13.425948911335947,122,0.001,14.63,C,-1.0703920799564663
SKU_00290,-1.5737521881750374,-0.9851624953695638,11.21,0.033,125,31.46027397260274,9.15115346909027,125,0.033,11.21,C,-1.0703920799564663
SKU_00856,-1.553075598033298,-1.0921268845898657,22.9,0.111,138,26.83013698630137,8.444301754676962,138,0.111,22.9,C,-1.0703920799564663
SKU_00655,-1.2414745439240067,-1.5534501125595943,27.89,0.169,112,8.775342465753425,2.8116604154370517,112,0.169,27.89,C,-1.0703920799564663
SKU_00557,-1.5796301485832243,-0.9727264004765437,19.09,0.173,149,31.438356164383563,9.432213771487593,149,0.173,19.09,C,-1.0703920799564663
SKU_00148,-1.501971918719768,-1.2764326055324895,12.42,0.155,142,19.41917808219178,5.78480050693304,142,0.155,12.42,C,-1.0703920799564663
SKU_00382,0.47475159031575953,-1.7436944181421432,29.42,0.196,138,1.2301369863013698,0.5852314587443836,138,0.196,29.42,C,-1.0703920799564663
SKU_00559,0.44515433084865436,-1.7437642838437892,6.63,0.158,130,1.2246575342465753,0.5826664790440546,130,0.158,6.63,C,-1.0703920799564663
SKU_00098,-1.5911786119734264,-1.024776348202948,8.05,0.138,143,29.76164383561644,8.70238425926339,143,0.138,8.05,C,-1.0703920799564663
SKU_00465,-0.3949790926697163,-1.717634511428118,21.78,0.12,131,2.249315068493151,0.845661729268411,131,0.12,21.78,C,-1.0703920799564663
SKU_00665,-1.1548956447351848,-1.642878210666705,28.63,0.071,128,5.057534246575343,1.642324622933353,128,0.071,28.63,C,-1.0703920799564663
SKU_00821,-1.6623365091501823,-0.3252110776197449,1.13,0.167,162,58.01095890410959,17.302889627533077,162,0.167,1.13,C,-1.0703920799564663
SKU_00610,-1.5436017089048086,-1.3531451459399955,7.1,0.176,137,16.24109589041096,5.212723118697976,137,0.176,7.1,C,-1.0703920799564663
SKU_00332,-1.628935863536603,-0.9614780225115087,4.03,0.191,132,32.01917808219178,9.528855216665727,132,0.191,4.03,C,-1.0703920799564663
SKU_00630,0.7636706324969889,-1.7608115150454573,13.48,0.009,139,0.5315068493150685,0.4996913091959123,139,0.009,13.48,C,-1.0703920799564663
SKU_00515,-1.5879284456300762,-1.291034537176541,2.27,0.189,139,19.197260273972603,5.929947570389288,139,0.189,2.27,C,-1.0703920799564663
SKU_00149,-0.7243523329543488,-1.7297212778129072,16.53,0.063,138,1.7753424657534247,0.7731377523076682,138,0.063,16.53,C,-1.0703920799564663
SKU_00868,1.2717338691905,-1.7703132504693377,29.72,0.024,117,0.0246575342465753,0.1552920165912603,117,0.024,29.72,C,-1.0703920799564663
SKU_00044,-0.7923292162631445,-1.7375462363972793,8.4,0.077,123,1.4465753424657537,0.6337751429394487,123,0.077,8.4,C,-1.0703920799564663
SKU_00205,-1.6467080497119442,-1.1156017603429824,16.23,0.086,139,25.63013698630137,7.482776651067078,139,0.086,16.23,C,-1.0703920799564663
SKU_00772,-1.2417511538255686,-1.6982118463704798,2.74,0.147,142,2.989041095890411,1.0534560657058372,142,0.147,2.74,C,-1.0703920799564663
SKU_00621,-0.9615453235435341,-1.7371969078890483,1.29,0.164,130,1.441095890410959,0.6201372624639255,130,0.164,1.29,C,-1.0703920799564663
SKU_00634,-1.3113185440683444,-1.7065258648663753,25.64,0.17,153,2.73972602739726,0.9525471529425488,153,0.17,25.64,C,-1.0703920799564663
SKU_00925,-1.6012748733804298,-1.5210324269957667,16.68,0.14,137,10.073972602739726,3.105738547000416,137,0.14,16.68,C,-1.0703920799564663
SKU_00955,-0.3666957302350292,-1.7659815769672746,24.82,0.068,135,0.2794520547945205,0.4493459545197816,135,0.068,24.82,C,-1.0703920799564663
SKU_00687,-0.7197882695785801,-1.7593443353108875,26.65,0.118,131,0.6273972602739726,0.4841612987210839,131,0.118,26.65,C,-1.0703920799564663
SKU_00649,0.028026599293562316,-1.7717105645022615,26.41,0.075,128,0.0082191780821917,0.0904102746542607,128,0.075,26.41,C,-1.0703920799564663
SKU_00882,-1.6106796100335288,-1.5811867961131278,21.03,0.156,137,7.50958904109589,2.378484395042776,137,0.156,21.03,C,-1.0703920799564663
SKU_00718,-1.252677244937257,-1.746349314804698,6.87,0.155,131,1.115068493150685,0.5476401002133924,131,0.155,6.87,C,-1.0703920799564663
SKU_00442,-0.3970536669314294,-1.773107878535185,13.48,0.162,107,0.0027397260273972,0.0523423922590213,107,0.162,13.48,C,-1.0703920799564663
SKU_00456,-1.6393087348451678,-1.543668914329129,23.98,0.182,132,9.087671232876712,2.8241475036521178,132,0.182,23.98,C,-1.0703920799564663
SKU_00004,-1.1441078585742772,-1.756829170051625,17.04,0.008,135,0.6657534246575343,0.483865836596032,135,0.008,17.04,C,-1.0703920799564663
SKU_00208,-1.6608151546915926,-1.613045556063786,20.59,0.03,135,6.347945205479452,2.0944792416475777,135,0.03,20.59,C,-1.0703920799564663
SKU_00945,-1.6405534794021956,-1.7342625484199088,23.51,0.082,119,1.6082191780821915,0.7012064612363064,119,0.082,23.51,C,-1.0703920799564663
SKU_00072,-1.659293800233003,-1.7423669698108657,25.46,0.117,137,1.2547945205479452,0.636145910739127,137,0.117,25.46,C,-1.0703920799564663
