order_id,order_priority
ORD_0009110,low
ORD_0009111,low
ORD_0009112,medium
ORD_0009113,low
ORD_0009114,low
ORD_0009115,low
ORD_0009116,low
ORD_0009117,medium
ORD_0009118,low
ORD_0009119,low
ORD_0009120,low
ORD_0009121,low
ORD_0009122,medium
ORD_0009123,medium
ORD_0009124,low
ORD_0009125,medium
ORD_0009126,low
ORD_0009127,high
ORD_0009128,low
ORD_0009129,low
ORD_0009130,low
ORD_0009131,low
ORD_0009132,low
ORD_0009133,high
ORD_0009134,medium
ORD_0009135,high
ORD_0009136,medium
ORD_0009137,low
ORD_0009138,low
ORD_0009139,low
ORD_0009140,medium
ORD_0009141,low
ORD_0009142,high
ORD_0009143,high
ORD_0009144,medium
ORD_0009145,low
ORD_0009146,high
ORD_0009147,high
ORD_0009148,low
ORD_0009149,medium
ORD_0009150,low
ORD_0009151,high
ORD_0009152,medium
ORD_0009153,medium
ORD_0009154,low
ORD_0009155,low
ORD_0009156,medium
ORD_0009157,low
ORD_0009158,low
ORD_0009159,low
ORD_0009160,low
ORD_0009161,low
ORD_0009162,low
ORD_0009163,low
ORD_0009164,low
ORD_0009165,medium
ORD_0009166,low
ORD_0009167,low
ORD_0009168,medium
ORD_0009169,low
ORD_0009170,high
ORD_0009171,medium
ORD_0009172,low
ORD_0009173,medium
ORD_0009174,low
ORD_0009175,low
ORD_0009176,low
ORD_0009177,low
ORD_0009178,medium
ORD_0009179,low
ORD_0009180,medium
ORD_0009181,low
ORD_0009182,low
ORD_0009183,high
ORD_0009184,medium
ORD_0009185,high
ORD_0009186,low
ORD_0009187,low
ORD_0009188,low
ORD_0009189,medium
ORD_0009190,low
ORD_0009191,medium
ORD_0009192,medium
ORD_0009193,low
ORD_0009194,low
ORD_0009195,medium
ORD_0009196,low
ORD_0009197,medium
ORD_0009198,medium
ORD_0009199,high
ORD_0009200,high
ORD_0009201,medium
ORD_0009202,medium
ORD_0009203,high
ORD_0009204,low
ORD_0009205,high
ORD_0009206,medium
ORD_0009207,low
ORD_0009208,medium
ORD_0009209,low
ORD_0009210,low
ORD_0009211,medium
ORD_0009212,low
ORD_0009213,high
ORD_0009214,low
ORD_0009215,high
ORD_0009216,low
ORD_0009217,medium
ORD_0009218,low
ORD_0009219,low
ORD_0009220,low
ORD_0009221,low
ORD_0009222,medium
ORD_0009223,medium
ORD_0009224,low
ORD_0009225,low
ORD_0009226,medium
ORD_0009227,low
ORD_0009228,high
ORD_0009229,high
ORD_0009230,low
ORD_0009231,medium
ORD_0009232,medium
ORD_0009233,high
ORD_0009234,low
ORD_0009235,medium
ORD_0009236,medium
ORD_0009237,low
ORD_0009238,low
ORD_0009239,low
ORD_0009240,high
ORD_0009241,low
ORD_0009242,medium
ORD_0009243,high
ORD_0009244,low
ORD_0009245,low
ORD_0009246,medium
ORD_0009247,high
ORD_0009248,low
ORD_0009249,low
ORD_0009250,low
ORD_0009251,medium
ORD_0009252,low
ORD_0009253,low
ORD_0009254,medium
ORD_0009255,low
ORD_0009256,high
ORD_0009257,medium
ORD_0009258,medium
ORD_0009259,high
ORD_0009260,medium
ORD_0009261,low
ORD_0009262,low
ORD_0009263,medium
ORD_0009264,low
ORD_0009265,medium
ORD_0009266,low
ORD_0009267,low
ORD_0009268,high
ORD_0009269,low
ORD_0009270,low
ORD_0009271,low
ORD_0009272,low
ORD_0009273,high
ORD_0009274,high
ORD_0009275,low
ORD_0009276,low
ORD_0009277,low
ORD_0009278,low
ORD_0009279,medium
ORD_0009280,medium
ORD_0009281,low
ORD_0009282,low
ORD_0009283,low
ORD_0009284,low
ORD_0009285,low
ORD_0009286,high
ORD_0009287,high
ORD_0009288,medium
ORD_0009289,low
ORD_0009290,medium
ORD_0009291,low
ORD_0009292,high
ORD_0009293,medium
ORD_0009294,low
ORD_0009295,low
ORD_0009296,low
ORD_0009297,low
ORD_0009298,low
ORD_0009299,low
ORD_0009300,medium
ORD_0009301,low
ORD_0009302,medium
ORD_0009303,medium
ORD_0009304,medium
ORD_0009305,medium
ORD_0009306,high
ORD_0009307,high
ORD_0009308,low
ORD_0009309,low
ORD_0009310,low
ORD_0009311,high
ORD_0009312,high
ORD_0009313,low
ORD_0009314,low
ORD_0009315,medium
ORD_0009316,high
ORD_0009317,high
ORD_0009318,high
ORD_0009319,low
ORD_0009320,medium
ORD_0009321,low
ORD_0009322,medium
ORD_0009323,medium
ORD_0009324,low
ORD_0009325,high
ORD_0009326,low
ORD_0009327,high
ORD_0009328,low
ORD_0009329,medium
ORD_0009330,high
ORD_0009331,low
ORD_0009332,low
ORD_0009333,low
ORD_0009334,low
ORD_0009335,medium
ORD_0009336,high
ORD_0009337,low
ORD_0009338,low
ORD_0009339,low
ORD_0009340,medium
ORD_0009341,medium
ORD_0009342,low
ORD_0009343,high
ORD_0009344,low
ORD_0009345,medium
ORD_0009346,low
ORD_0009347,medium
ORD_0009348,low
ORD_0009349,low
ORD_0009350,low
ORD_0009351,high
ORD_0009352,medium
ORD_0009353,low
ORD_0009354,high
ORD_0009355,low
ORD_0009356,high
ORD_0009357,low
ORD_0009358,high
ORD_0009359,medium
ORD_0009360,low
ORD_0009361,high
ORD_0009362,low
ORD_0009363,low
ORD_0009364,low
ORD_0009365,low
ORD_0009366,medium
ORD_0009367,low
ORD_0009368,low
ORD_0009369,low
ORD_0009370,high
ORD_0009371,medium
ORD_0009372,medium
ORD_0009373,low
ORD_0009374,medium
ORD_0009375,low
ORD_0009376,high
ORD_0009377,low
ORD_0009378,low
ORD_0009379,low
ORD_0009380,low
ORD_0009381,low
ORD_0009382,medium
ORD_0009383,low
ORD_0009384,low
ORD_0009385,low
ORD_0009386,low
ORD_0009387,medium
ORD_0009388,medium
ORD_0009389,low
ORD_0009390,high
ORD_0009391,medium
ORD_0009392,medium
ORD_0009393,medium
ORD_0009394,high
ORD_0009395,medium
ORD_0009396,low
ORD_0009397,low
ORD_0009398,low
ORD_0009399,low
ORD_0009400,low
ORD_0009401,low
ORD_0009402,low
ORD_0009403,low
ORD_0009404,low
ORD_0009405,medium
ORD_0009406,high
ORD_0009407,low
ORD_0009408,low
ORD_0009409,low
ORD_0009410,medium
ORD_0009411,high
ORD_0009412,high
ORD_0009413,medium
ORD_0009414,high
ORD_0009415,medium
ORD_0009416,medium
ORD_0009417,low
ORD_0009418,low
ORD_0009419,low
ORD_0009420,low
ORD_0009421,medium
ORD_0009422,high
ORD_0009423,high
ORD_0009424,low
ORD_0009425,low
ORD_0009426,high
ORD_0009427,high
ORD_0009428,low
ORD_0009429,high
ORD_0009430,low
ORD_0009431,low
ORD_0009432,low
ORD_0009433,medium
ORD_0009434,high
ORD_0009435,high
ORD_0009436,low
ORD_0009437,low
ORD_0009438,low
ORD_0009439,medium
ORD_0009440,low
ORD_0009441,low
ORD_0009442,low
ORD_0009443,low
ORD_0009444,medium
ORD_0009445,low
ORD_0009446,medium
ORD_0009447,low
ORD_0009448,medium
ORD_0009449,low
ORD_0009450,medium
ORD_0009451,high
ORD_0009452,medium
ORD_0009453,high
ORD_0009454,low
ORD_0009455,low
ORD_0009456,medium
ORD_0009457,medium
ORD_0009458,high
ORD_0009459,high
ORD_0009460,low
ORD_0009461,medium
ORD_0009462,low
ORD_0009463,medium
ORD_0009464,medium
ORD_0009465,medium
ORD_0009466,high
ORD_0009467,low
ORD_0009468,high
ORD_0009469,low
ORD_0009470,high
ORD_0009471,low
ORD_0009472,low
ORD_0009473,medium
ORD_0009474,low
ORD_0009475,medium
ORD_0009476,low
ORD_0009477,low
ORD_0009478,high
ORD_0009479,low
ORD_0009480,low
ORD_0009481,high
ORD_0009482,high
ORD_0009483,low
ORD_0009484,low
ORD_0009485,low
ORD_0009486,low
ORD_0009487,low
ORD_0009488,low
ORD_0009489,medium
ORD_0009490,low
ORD_0009491,low
ORD_0009492,high
ORD_0009493,low
ORD_0009494,medium
ORD_0009495,low
ORD_0009496,low
ORD_0009497,high
ORD_0009498,low
ORD_0009499,medium
ORD_0009500,low
ORD_0009501,high
ORD_0009502,high
ORD_0009503,low
ORD_0009504,low
ORD_0009505,high
ORD_0009506,medium
ORD_0009507,high
ORD_0009508,low
ORD_0009509,low
ORD_0009510,low
ORD_0009511,medium
ORD_0009512,medium
ORD_0009513,low
ORD_0009514,low
ORD_0009515,high
ORD_0009516,low
ORD_0009517,medium
ORD_0009518,low
ORD_0009519,medium
ORD_0009520,high
ORD_0009521,low
ORD_0009522,medium
ORD_0009523,low
ORD_0009524,medium
ORD_0009525,medium
ORD_0009526,low
ORD_0009527,high
ORD_0009528,medium
ORD_0009529,low
ORD_0009530,low
ORD_0009531,low
ORD_0009532,medium
ORD_0009533,high
ORD_0009534,high
ORD_0009535,low
ORD_0009536,low
ORD_0009537,low
ORD_0009538,medium
ORD_0009539,medium
ORD_0009540,medium
ORD_0009541,low
ORD_0009542,low
ORD_0009543,high
ORD_0009544,high
ORD_0009545,low
ORD_0009546,medium
ORD_0009547,high
ORD_0009548,medium
ORD_0009549,high
ORD_0009550,medium
ORD_0009551,high
ORD_0009552,low
ORD_0009553,medium
ORD_0009554,high
ORD_0009555,low
ORD_0009556,low
ORD_0009557,high
ORD_0009558,medium
ORD_0009559,low
ORD_0009560,low
ORD_0009561,medium
ORD_0009562,low
ORD_0009563,high
ORD_0009564,medium
ORD_0009565,medium
ORD_0009566,high
ORD_0009567,high
ORD_0009568,low
ORD_0009569,medium
ORD_0009570,low
ORD_0009571,low
ORD_0009572,low
ORD_0009573,low
ORD_0009574,low
ORD_0009575,low
ORD_0009576,low
ORD_0009577,low
ORD_0009578,low
ORD_0009579,low
ORD_0009580,low
ORD_0009581,low
ORD_0009582,low
ORD_0009583,low
ORD_0009584,low
ORD_0009585,low
ORD_0009586,low
ORD_0009587,medium
ORD_0009588,medium
ORD_0009589,low
ORD_0009590,medium
ORD_0009591,low
ORD_0009592,medium
ORD_0009593,high
ORD_0009594,medium
ORD_0009595,high
ORD_0009596,medium
ORD_0009597,low
ORD_0009598,medium
ORD_0009599,low
ORD_0009600,low
ORD_0009601,medium
ORD_0009602,low
ORD_0009603,low
ORD_0009604,low
ORD_0009605,high
ORD_0009606,low
ORD_0009607,high
ORD_0009608,high
ORD_0009609,high
ORD_0009610,low
ORD_0009611,high
ORD_0009612,high
ORD_0009613,low
ORD_0009614,high
ORD_0009615,high
ORD_0009616,low
ORD_0009617,low
ORD_0009618,low
ORD_0009619,high
ORD_0009620,low
ORD_0009621,low
ORD_0009622,medium
ORD_0009623,low
ORD_0009624,low
ORD_0009625,low
ORD_0009626,low
ORD_0009627,medium
ORD_0009628,medium
ORD_0009629,low
ORD_0009630,low
ORD_0009631,low
ORD_0009632,low
ORD_0009633,low
ORD_0009634,medium
ORD_0009635,low
ORD_0009636,medium
ORD_0009637,high
ORD_0009638,high
ORD_0009639,low
ORD_0009640,high
ORD_0009641,medium
ORD_0009642,high
ORD_0009643,low
ORD_0009644,high
ORD_0009645,low
ORD_0009646,low
ORD_0009647,low
ORD_0009648,low
ORD_0009649,low
ORD_0009650,medium
ORD_0009651,medium
ORD_0009652,medium
ORD_0009653,high
ORD_0009654,medium
ORD_0009655,medium
ORD_0009656,low
ORD_0009657,high
ORD_0009658,low
ORD_0009659,low
ORD_0009660,low
ORD_0009661,medium
ORD_0009662,low
ORD_0009663,high
ORD_0009664,medium
ORD_0009665,low
ORD_0009666,medium
ORD_0009667,low
ORD_0009668,medium
ORD_0009669,medium
ORD_0009670,low
ORD_0009671,medium
ORD_0009672,high
ORD_0009673,high
ORD_0009674,medium
ORD_0009675,medium
ORD_0009676,high
ORD_0009677,low
ORD_0009678,medium
ORD_0009679,high
ORD_0009680,medium
ORD_0009681,high
ORD_0009682,low
ORD_0009683,medium
ORD_0009684,high
ORD_0009685,low
ORD_0009686,low
ORD_0009687,medium
ORD_0009688,medium
ORD_0009689,low
ORD_0009690,high
ORD_0009691,high
ORD_0009692,high
ORD_0009693,medium
ORD_0009694,low
ORD_0009695,medium
ORD_0009696,high
ORD_0009697,low
ORD_0009698,low
ORD_0009699,high
ORD_0009700,low
ORD_0009701,high
ORD_0009702,medium
ORD_0009703,medium
ORD_0009704,low
ORD_0009705,high
ORD_0009706,medium
ORD_0009707,low
ORD_0009708,low
ORD_0009709,high
ORD_0009710,medium
ORD_0009711,medium
ORD_0009712,medium
ORD_0009713,medium
ORD_0009714,medium
ORD_0009715,medium
ORD_0009716,low
ORD_0009717,medium
ORD_0009718,medium
ORD_0009719,low
ORD_0009720,medium
ORD_0009721,medium
ORD_0009722,medium
ORD_0009723,medium
ORD_0009724,high
ORD_0009725,high
ORD_0009726,low
ORD_0009727,low
ORD_0009728,medium
ORD_0009729,high
ORD_0009730,low
ORD_0009731,low
ORD_0009732,low
ORD_0009733,low
ORD_0009734,medium
ORD_0009735,medium
ORD_0009736,low
ORD_0009737,medium
ORD_0009738,low
ORD_0009739,low
ORD_0009740,low
ORD_0009741,low
ORD_0009742,medium
ORD_0009743,high
ORD_0009744,low
ORD_0009745,medium
ORD_0009746,medium
ORD_0009747,medium
ORD_0009748,low
ORD_0009749,low
ORD_0009750,medium
ORD_0009751,medium
ORD_0009752,medium
ORD_0009753,medium
ORD_0009754,medium
ORD_0009755,medium
ORD_0009756,medium
ORD_0009757,medium
ORD_0009758,high
ORD_0009759,medium
ORD_0009760,medium
ORD_0009761,low
ORD_0009762,medium
ORD_0009763,medium
ORD_0009764,high
ORD_0009765,low
ORD_0009766,low
ORD_0009767,low
ORD_0009768,medium
ORD_0009769,medium
ORD_0009770,low
ORD_0009771,low
ORD_0009772,medium
ORD_0009773,low
ORD_0009774,medium
ORD_0009775,high
ORD_0009776,medium
ORD_0009777,high
ORD_0009778,low
ORD_0009779,low
ORD_0009780,high
ORD_0009781,low
ORD_0009782,low
ORD_0009783,low
ORD_0009784,high
ORD_0009785,low
ORD_0009786,low
ORD_0009787,low
ORD_0009788,low
ORD_0009789,low
ORD_0009790,medium
ORD_0009791,medium
ORD_0009792,low
ORD_0009793,medium
ORD_0009794,high
ORD_0009795,medium
ORD_0009796,low
ORD_0009797,high
ORD_0009798,low
ORD_0009799,low
ORD_0009800,high
ORD_0009801,low
ORD_0009802,high
ORD_0009803,low
ORD_0009804,low
ORD_0009805,low
ORD_0009806,medium
ORD_0009807,medium
ORD_0009808,high
ORD_0009809,low
ORD_0009810,high
ORD_0009811,low
ORD_0009812,medium
ORD_0009813,low
ORD_0009814,high
ORD_0009815,low
ORD_0009816,medium
ORD_0009817,medium
ORD_0009818,low
ORD_0009819,low
ORD_0009820,low
ORD_0009821,low
ORD_0009822,high
ORD_0009823,medium
ORD_0009824,high
ORD_0009825,high
ORD_0009826,high
ORD_0009827,low
ORD_0009828,low
ORD_0009829,medium
ORD_0009830,high
ORD_0009831,low
ORD_0009832,high
ORD_0009833,low
ORD_0009834,medium
ORD_0009835,medium
ORD_0009836,low
ORD_0009837,high
ORD_0009838,low
ORD_0009839,high
ORD_0009840,high
ORD_0009841,high
ORD_0009842,high
ORD_0009843,medium
ORD_0009844,high
ORD_0009845,medium
ORD_0009846,low
ORD_0009847,medium
ORD_0009848,medium
ORD_0009849,medium
ORD_0009850,low
ORD_0009851,medium
ORD_0009852,high
ORD_0009853,low
ORD_0009854,low
ORD_0009855,medium
ORD_0009856,medium
ORD_0009857,low
ORD_0009858,low
ORD_0009859,low
ORD_0009860,high
ORD_0009861,low
ORD_0009862,high
ORD_0009863,medium
ORD_0009864,medium
ORD_0009865,medium
ORD_0009866,medium
ORD_0009867,medium
ORD_0009868,medium
ORD_0009869,low
ORD_0009870,high
ORD_0009871,low
ORD_0009872,medium
ORD_0009873,medium
ORD_0009874,low
ORD_0009875,low
ORD_0009876,low
ORD_0009877,medium
ORD_0009878,low
ORD_0009879,low
ORD_0009880,low
ORD_0009881,low
ORD_0009882,low
ORD_0009883,high
ORD_0009884,medium
ORD_0009885,medium
ORD_0009886,medium
ORD_0009887,low
ORD_0009888,high
ORD_0009889,medium
ORD_0009890,low
ORD_0009891,low
ORD_0009892,medium
ORD_0009893,low
ORD_0009894,low
ORD_0009895,low
ORD_0009896,low
ORD_0009897,low
ORD_0009898,medium
ORD_0009899,medium
ORD_0009900,medium
ORD_0009901,low
ORD_0009902,medium
ORD_0009903,low
ORD_0009904,medium
ORD_0009905,high
ORD_0009906,high
ORD_0009907,medium
ORD_0009908,low
ORD_0009909,medium
ORD_0009910,low
ORD_0009911,high
ORD_0009912,low
ORD_0009913,medium
ORD_0009914,low
ORD_0009915,low
ORD_0009916,medium
ORD_0009917,high
ORD_0009918,medium
ORD_0009919,medium
ORD_0009920,medium
ORD_0009921,medium
ORD_0009922,high
ORD_0009923,high
ORD_0009924,medium
ORD_0009925,medium
ORD_0009926,low
ORD_0009927,high
ORD_0009928,high
ORD_0009929,high
ORD_0009930,medium
ORD_0009931,high
ORD_0009932,medium
ORD_0009933,medium
ORD_0009934,medium
ORD_0009935,low
ORD_0009936,medium
ORD_0009937,low
ORD_0009938,high
ORD_0009939,low
ORD_0009940,low
ORD_0009941,low
ORD_0009942,low
ORD_0009943,low
ORD_0009944,low
ORD_0009945,medium
ORD_0009946,medium
ORD_0009947,low
ORD_0009948,medium
ORD_0009949,low
ORD_0009950,low
ORD_0009951,low
ORD_0009952,high
ORD_0009953,low
ORD_0009954,medium
ORD_0009955,medium
ORD_0009956,high
ORD_0009957,low
ORD_0009958,high
ORD_0009959,medium
ORD_0009960,low
ORD_0009961,low
ORD_0009962,medium
ORD_0009963,medium
ORD_0009964,low
ORD_0009965,medium
ORD_0009966,low
ORD_0009967,low
ORD_0009968,low
ORD_0009969,low
ORD_0009970,low
ORD_0009971,low
ORD_0009972,high
ORD_0009973,low
ORD_0009974,low
ORD_0009975,high
ORD_0009976,low
ORD_0009977,high
ORD_0009978,low
ORD_0009979,medium
ORD_0009980,high
ORD_0009981,low
ORD_0009982,low
ORD_0009983,medium
ORD_0009984,high
ORD_0009985,low
ORD_0009986,medium
ORD_0009987,medium
ORD_0009988,high
ORD_0009989,low
ORD_0009990,low
ORD_0009991,high
ORD_0009992,low
ORD_0009993,medium
ORD_0009994,high
ORD_0009995,high
ORD_0009996,low
ORD_0009997,low
ORD_0009998,low
ORD_0009999,low
ORD_0010000,medium
ORD_0010001,low
ORD_0010002,medium
ORD_0010003,low
ORD_0010004,medium
ORD_0010005,low
ORD_0010006,low
ORD_0010007,medium
ORD_0010008,low
ORD_0010009,low
ORD_0010010,low
ORD_0010011,medium
ORD_0010012,medium
ORD_0010013,low
ORD_0010014,low
ORD_0010015,medium
ORD_0010016,low
ORD_0010017,high
ORD_0010018,medium
ORD_0010019,low
ORD_0010020,medium
ORD_0010021,low
ORD_0010022,low
ORD_0010023,medium
ORD_0010024,low
ORD_0010025,medium
ORD_0010026,high
ORD_0010027,low
ORD_0010028,low
ORD_0010029,high
ORD_0010030,low
ORD_0010031,low
ORD_0010032,low
ORD_0010033,medium
ORD_0010034,high
ORD_0010035,medium
ORD_0010036,high
ORD_0010037,low
ORD_0010038,low
ORD_0010039,high
ORD_0010040,high
ORD_0010041,low
ORD_0010042,low
ORD_0010043,low
ORD_0010044,low
ORD_0010045,low
ORD_0010046,low
ORD_0010047,low
ORD_0010048,low
ORD_0010049,low
ORD_0010050,high
ORD_0010051,low
ORD_0010052,low
ORD_0010053,medium
ORD_0010054,medium
ORD_0010055,medium
ORD_0010056,low
ORD_0010057,high
ORD_0010058,high
ORD_0010059,high
ORD_0010060,low
ORD_0010061,high
ORD_0010062,low
ORD_0010063,medium
ORD_0010064,medium
ORD_0010065,medium
ORD_0010066,medium
ORD_0010067,low
ORD_0010068,low
ORD_0010069,high
ORD_0010070,low
ORD_0010071,high
ORD_0010072,low
ORD_0010073,low
ORD_0010074,low
ORD_0010075,low
ORD_0010076,high
ORD_0010077,high
ORD_0010078,high
ORD_0010079,medium
ORD_0010080,low
ORD_0010081,medium
ORD_0010082,high
ORD_0010083,low
ORD_0010084,low
ORD_0010085,low
ORD_0010086,medium
ORD_0010087,low
ORD_0010088,high
ORD_0010089,low
ORD_0010090,low
ORD_0010091,low
ORD_0010092,low
ORD_0010093,low
ORD_0010094,low
ORD_0010095,high
ORD_0010096,low
ORD_0010097,medium
ORD_0010098,medium
ORD_0010099,medium
ORD_0010100,low
ORD_0010101,high
ORD_0010102,medium
ORD_0010103,medium
ORD_0010104,low
ORD_0010105,low
ORD_0010106,low
ORD_0010107,low
ORD_0010108,low
ORD_0010109,low
ORD_0010110,medium
ORD_0010111,medium
ORD_0010112,medium
ORD_0010113,medium
ORD_0010114,low
ORD_0010115,medium
ORD_0010116,high
ORD_0010117,low
ORD_0010118,low
ORD_0010119,low
ORD_0010120,low
ORD_0010121,low
ORD_0010122,high
ORD_0010123,medium
ORD_0010124,low
ORD_0010125,medium
ORD_0010126,low
ORD_0010127,high
ORD_0010128,high
ORD_0010129,low
ORD_0010130,low
ORD_0010131,low
ORD_0010132,low
ORD_0010133,low
ORD_0010134,low
ORD_0010135,low
ORD_0010136,low
ORD_0010137,high
ORD_0010138,low
ORD_0010139,high
ORD_0010140,low
ORD_0010141,low
ORD_0010142,high
ORD_0010143,high
ORD_0010144,medium
ORD_0010145,medium
ORD_0010146,low
ORD_0010147,medium
ORD_0010148,low
ORD_0010149,medium
ORD_0010150,medium
ORD_0010151,low
ORD_0010152,medium
ORD_0010153,low
ORD_0010154,medium
ORD_0010155,low
ORD_0010156,low
ORD_0010157,low
ORD_0010158,low
ORD_0010159,medium
ORD_0010160,high
ORD_0010161,high
ORD_0010162,medium
ORD_0010163,medium
ORD_0010164,low
ORD_0010165,low
ORD_0010166,low
ORD_0010167,high
ORD_0010168,low
ORD_0010169,low
ORD_0010170,low
ORD_0010171,medium
ORD_0010172,high
ORD_0010173,low
ORD_0010174,high
ORD_0010175,low
ORD_0010176,low
ORD_0010177,low
ORD_0010178,low
ORD_0010179,medium
ORD_0010180,low
ORD_0010181,medium
ORD_0010182,medium
ORD_0010183,low
ORD_0010184,medium
ORD_0010185,medium
ORD_0010186,low
ORD_0010187,medium
ORD_0010188,low
ORD_0010189,medium
ORD_0010190,medium
ORD_0010191,medium
ORD_0010192,low
ORD_0010193,low
ORD_0010194,high
ORD_0010195,medium
ORD_0010196,low
ORD_0010197,high
ORD_0010198,medium
ORD_0010199,medium
ORD_0010200,medium
ORD_0010201,low
ORD_0010202,medium
ORD_0010203,low
ORD_0010204,medium
ORD_0010205,medium
ORD_0010206,low
ORD_0010207,low
ORD_0010208,high
ORD_0010209,low
ORD_0010210,low
ORD_0010211,medium
ORD_0010212,low
ORD_0010213,low
ORD_0010214,low
ORD_0010215,low
ORD_0010216,low
ORD_0010217,high
ORD_0010218,medium
ORD_0010219,high
ORD_0010220,high
ORD_0010221,low
ORD_0010222,high
ORD_0010223,low
ORD_0010224,medium
ORD_0010225,high
ORD_0010226,low
ORD_0010227,high
ORD_0010228,low
ORD_0010229,low
ORD_0010230,low
ORD_0010231,medium
ORD_0010232,low
ORD_0010233,high
ORD_0010234,low
ORD_0010235,medium
ORD_0010236,medium
ORD_0010237,high
ORD_0010238,medium
ORD_0010239,high
ORD_0010240,medium
ORD_0010241,medium
ORD_0010242,low
ORD_0010243,medium
ORD_0010244,low
ORD_0010245,medium
ORD_0010246,medium
ORD_0010247,low
ORD_0010248,medium
ORD_0010249,medium
ORD_0010250,low
ORD_0010251,medium
ORD_0010252,medium
ORD_0010253,low
ORD_0010254,low
ORD_0010255,medium
ORD_0010256,low
ORD_0010257,high
ORD_0010258,low
ORD_0010259,low
ORD_0010260,low
ORD_0010261,low
ORD_0010262,low
ORD_0010263,low
ORD_0010264,medium
ORD_0010265,high
ORD_0010266,low
ORD_0010267,low
ORD_0010268,low
ORD_0010269,low
ORD_0010270,low
ORD_0010271,medium
ORD_0010272,high
ORD_0010273,high
ORD_0010274,low
ORD_0010275,medium
ORD_0010276,low
ORD_0010277,low
ORD_0010278,low
ORD_0010279,low
ORD_0010280,low
ORD_0010281,low
ORD_0010282,medium
ORD_0010283,high
ORD_0010284,medium
ORD_0010285,low
ORD_0010286,high
ORD_0010287,medium
ORD_0010288,low
ORD_0010289,low
ORD_0010290,medium
ORD_0010291,low
ORD_0010292,low
ORD_0010293,low
ORD_0010294,medium
ORD_0010295,medium
ORD_0010296,medium
ORD_0010297,medium
ORD_0010298,high
ORD_0010299,low
ORD_0010300,medium
ORD_0010301,low
ORD_0010302,medium
ORD_0010303,medium
ORD_0010304,medium
ORD_0010305,low
ORD_0010306,low
ORD_0010307,high
ORD_0010308,low
ORD_0010309,low
ORD_0010310,low
ORD_0010311,low
ORD_0010312,low
ORD_0010313,high
ORD_0010314,high
ORD_0010315,medium
ORD_0010316,low
ORD_0010317,low
ORD_0010318,medium
ORD_0010319,high
ORD_0010320,medium
ORD_0010321,medium
ORD_0010322,low
ORD_0010323,low
ORD_0010324,low
ORD_0010325,low
ORD_0010326,medium
ORD_0010327,low
ORD_0010328,high
ORD_0010329,low
ORD_0010330,medium
ORD_0010331,high
ORD_0010332,medium
ORD_0010333,low
ORD_0010334,low
ORD_0010335,low
ORD_0010336,low
ORD_0010337,low
ORD_0010338,low
ORD_0010339,low
ORD_0010340,low
ORD_0010341,medium
ORD_0010342,low
ORD_0010343,low
ORD_0010344,low
ORD_0010345,medium
ORD_0010346,low
ORD_0010347,high
ORD_0010348,low
ORD_0010349,low
ORD_0010350,low
ORD_0010351,low
ORD_0010352,low
ORD_0010353,high
ORD_0010354,low
ORD_0010355,high
ORD_0010356,low
ORD_0010357,low
ORD_0010358,low
ORD_0010359,high
ORD_0010360,low
ORD_0010361,low
ORD_0010362,high
ORD_0010363,medium
ORD_0010364,medium
ORD_0010365,medium
ORD_0010366,high
ORD_0010367,low
ORD_0010368,low
ORD_0010369,low
ORD_0010370,high
ORD_0010371,low
ORD_0010372,low
ORD_0010373,medium
ORD_0010374,high
ORD_0010375,low
ORD_0010376,low
ORD_0010377,high
ORD_0010378,low
ORD_0010379,medium
